eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
323.49,16.05,332.36,17.81,1396,0.009241427,0.11783854,2.0519228,-0.0130217,0.41386804,0.8234714716672897,110,28160,1289.1454387129997,1802240
338.76,17.36,307.63,15.32,1409,0.013136264,0.17683919,2.058223,-0.014602906,0.35684714,0.8056778609752655,111,28416,1300.7687386609978,1818624
313.12,15.91,281.14,12.53,1405,0.016928243,0.2136027,2.1006434,-0.0196542,0.31686404,0.8237221837043762,112,28672,1312.428823246999,1835008
287.16,13.73,282.71,12.77,1409,0.01541715,0.1977946,2.0730426,-0.017239388,0.34873095,0.8391341418027878,113,28928,1324.0545465760006,1851392
290.72,13.55,302.12,13.96,1380,0.016894558,0.20996094,2.0553868,-0.022125348,0.27439687,0.8413713425397873,114,29184,1335.9224391370008,1867776
319.88,16.45,305.21,14.58,1401,0.011087369,0.15466309,2.0726185,-0.010668129,0.32356483,0.8588835000991821,115,29440,1347.61425332,1884160
341.12,19.01,313.28,15.1,1409,0.010423976,0.13659668,2.0820556,-0.014999389,0.29854485,0.841606616973877,116,29696,1359.2420564299973,1900544
326.54,17.47,318.91,16.18,1403,0.012307391,0.16420491,2.0797563,-0.017486054,0.29873285,0.8294097781181335,117,29952,1370.9174312180003,1916928
333.46,17.54,327.76,16.72,1404,0.012154886,0.15140788,2.0987566,-0.016361091,0.32452703,0.7904343158006668,118,30208,1382.5871281379987,1933312
322.7,16.12,320.18,15.15,1398,0.013990355,0.18896484,2.1086903,-0.01701981,0.29679707,0.8329867869615555,119,30464,1394.3020486950008,1949696
313.01,15.55,307.37,14.72,1398,0.011829026,0.15653484,2.101483,-0.017290568,0.27965206,0.8100893050432205,120,30720,1406.016698653999,1966080
323.7,17.7,310.7,16.44,1411,0.010274884,0.14390056,2.1009367,-0.012333259,0.29310885,0.8676383793354034,121,30976,1417.6241322999995,1982464
347.22,19.12,322.78,16.78,1401,0.008634947,0.10599772,2.1124148,-0.015124884,0.35084262,0.8152959197759628,122,31232,1429.3168274689997,1998848
